"Reported_Income","Claimed_Deductions_Pct","Business_Expenses","Charitable_Contributions_Pct","Home_Office_Deduction","Num_Dependents","Amended_Returns","Tax_Credits","Investment_Income_Pct","Income_Variability_Pct","Years_Since_Last_Audit","Occupation","Tax_Adjustment_Amount"
75370,12,33947.5,3.5,10184.25,1,0,4408.88,0,0,10,"Lawyer",15593
77613,11.2,31405.25,7.8,9421.575,3,0,4522.5312,14.7,20.38,15,"Self-Employed",-1051
69529,10.7,23537.25,4.2,10061.175,0,0,3561.9206,20,26.1,15,"Doctor",1038
37030,16.8,22358.5,3.6,6707.55,2,0,3203.208,8.5,30.3,10,"Real Estate Agent",-1574
84939,5.7,33256.75,5.2,9977.025,2,0,3123.3046,7,20.8,5,"Lawyer",4994
115552,17.1,39404,5.3,11821.2,2,0,3951.8784,12.8,22.12,15,"Self-Employed",809
124097,9.1,42523.25,5.8,12756.975,0,0,5288.5654,10.6,6.74,3,"Small Business Owner",243747
89398,15.9,29653.5,1.6,8896.05,2,0,4938.8564,10.9,27.56,10,"Real Estate Agent",4066
52911,21.3,19737.75,6.8,8921.325,5,1,3581.0086,15,22.7,5,"Real Estate Agent",14751
57510,17.6,15087.5,4.7,4526.25,0,0,3551.352,14.2,19.28,5,"Real Estate Agent",7650
56657,13.6,20198.25,5.4,6059.475,2,0,3254.0704,5.1,23.24,10,"Real Estate Agent",8898
93101,16.6,34057.25,4.2,10217.175,5,0,3729.9532,8.7,5.98,10,"Lawyer",14964
67927,6.7,27091.75,4.1,8127.525,0,0,2576.2218,9.5,17.9,5,"Doctor",-989
162126,12.2,52682.5,5.7,18804.75,0,0,3955.8744,10.7,19.28,10,"Self-Employed",7389
66951,13.7,19975.75,5.6,5992.725,2,1,3342.4574,13.6,5.44,3,"Self-Employed",1615
79443,1.6,28342.75,4.8,10002.825,1,0,3389.2176,8,3.2,3,"Self-Employed",1177
68796,23.8,27314,6.2,8194.2,1,0,5322.6896,4.7,1.88,0,"Small Business Owner",128121
55723,16.6,19974.75,7.3,5992.425,4,0,5083.0036,7.8,9.82,5,"Lawyer",8502
100427,20.2,40353.75,3.2,12106.125,4,0,6059.2508,5.7,2.28,10,"Real Estate Agent",-1683
59173,14.9,18476.25,4.1,5542.875,0,0,2780.3554,1,4.9,10,"Doctor",4435
75071,17.4,31478.75,4.7,9443.625,1,1,4466.4708,11.6,29.34,3,"Lawyer",-8766
66544,24.5,23514,2.5,7054.2,0,1,4120.656,5.9,13.76,5,"Self-Employed",17788
-9854,15.1,8540.5,6.8,2562.15,2,3,1331.4092,1.2,0.48,15,"Self-Employed",1482
94528,16.6,40568,4.9,12170.4,1,0,5912.3296,12.2,34.08,5,"Doctor",13241
79733,17.7,31151.25,2.6,10845.375,2,0,4621.5482,9.2,3.68,5,"Real Estate Agent",3059
49397,16.9,22491.25,5.4,6747.375,2,3,4089.6186,13.6,8.74,5,"Small Business Owner",110928
115893,18.2,47935.25,4.5,14380.575,2,0,6909.5052,20.5,9.1,3,"Self-Employed",-1769
37113,13.8,17545.25,4,5263.575,3,0,3577.3188,8.1,9.84,10,"Real Estate Agent",-6452
21662,13.4,13702.5,3.5,4110.75,1,0,2224.5416,15.2,9.48,10,"Self-Employed",2367
54392,9.2,22666,8.8,6799.8,0,0,2461.8128,5.9,25.16,3,"Small Business Owner",133878
39470,13.3,19726.5,7.5,5917.95,0,1,2207.902,8.7,10.98,5,"Lawyer",-8514
98690,12.9,37882.5,3.9,11364.75,2,1,4785.202,7,20.5,10,"Doctor",2838
77579,12.1,25743.75,5.5,7723.125,1,2,2832.4118,4.3,11.52,3,"Lawyer",-1505
63898,17.5,29580.5,5.4,10374.15,3,0,5473.43,3.4,5.16,3,"Small Business Owner",183232
75280,16.5,26056,6.5,7816.8,1,0,4966.24,26.1,16.84,10,"Lawyer",7700
46468,9.6,11617,4,3485.1,1,0,5210.1856,0,6.8,10,"Doctor",-1504
80452,12.9,30257,8.4,9077.1,1,0,3782.6616,8.7,4.58,0,"Small Business Owner",125201
80710,16.3,27701.5,6.4,8310.45,1,0,6218.146,2.6,7.24,5,"Small Business Owner",173662
72848,16.7,30043,6.3,9012.9,0,0,3979.1232,4.8,21.52,0,"Small Business Owner",80343
74914,15.6,35951.5,4.1,10785.45,1,1,4580.3168,9.7,9.08,5,"Real Estate Agent",15387
41753,12,15599.25,7,4679.775,0,0,4397.072,2.4,7.76,10,"Lawyer",18211
103056,23.4,26716,6.4,8014.8,1,1,8189.0208,5.8,24.82,5,"Doctor",19621
30425,17.3,9937.25,6.3,2981.175,1,1,4741.705,6.5,12.5,0,"Lawyer",-956
141856,12,35464,3.5,10639.2,0,0,3404.544,8.3,20.52,3,"Doctor",22734
123724,21.2,31145,5.7,10843.5,1,0,7573.8976,1.6,5.64,10,"Self-Employed",15934
90593,12.9,36396.25,4.7,13918.875,1,1,7008.2994,0,22.3,5,"Self-Employed",12114
34439,23.4,22308.75,5.1,6692.625,2,0,4262.7452,6.2,16.78,3,"Doctor",-3536
87784,15.2,29165,5.2,8749.5,2,0,3954.6336,13.8,16.62,0,"Small Business Owner",161940
25104,9.7,13368,2.4,4010.4,1,0,1554.0176,8.2,13.58,3,"Self-Employed",-1729
66902,17.2,25081.5,5.5,7524.45,1,0,4364.4288,6.7,25.18,15,"Real Estate Agent",-6791
98724,21.2,39460,2.4,11838,0,0,6576.8976,16.7,6.68,3,"Doctor",7941
100218,11,37686.5,5.4,14305.95,3,2,4894.796,9.1,25.34,15,"Small Business Owner",169773
75989,9.8,30566.25,8.2,12169.875,1,0,2168.3844,5.9,13.16,5,"Lawyer",-4001
67855,16.4,24758.75,7.3,12427.625,1,0,3145.644,14,14.1,3,"Small Business Owner",171077
82907,5.8,28421.75,5.8,8526.525,2,0,2775.7212,6.4,15.66,10,"Lawyer",-6111
27246,13.4,9655.5,2.9,2896.65,0,1,2081.1928,9.4,5.16,10,"Doctor",218
63713,12.1,15928.25,4,6278.475,1,0,4878.8546,11.6,4.64,0,"Self-Employed",2108
129376,18.3,42886,5.1,12865.8,4,0,9994.1616,10.6,28.34,5,"Lawyer",-292
22857,5.8,7260.25,3.7,2178.075,1,3,1223.1412,9.7,9.58,0,"Small Business Owner",40262
123873,7.4,37628.25,5.1,11288.475,0,1,5640.3204,3.4,4.26,15,"Lawyer",-3417
90843,13.7,32248.75,3.1,9674.625,0,0,3151.0982,11.5,6.6,10,"Small Business Owner",123835
64187,10.5,28148.75,6.1,8444.625,2,1,4693.927,15.1,16.24,3,"Small Business Owner",94869
142129,16.9,47143.25,4.8,14142.975,3,1,8907.9602,16.8,13.72,5,"Real Estate Agent",5519
73794,13.6,25942.5,3.5,7782.75,0,0,4077.1968,11.2,4.48,0,"Small Business Owner",31605
131824,12.1,39805,3.5,11941.5,2,0,5533.1408,8.7,16.38,10,"Self-Employed",6835
75744,22.3,32948,4.2,9884.4,2,0,5831.1824,3.8,7.82,3,"Doctor",10975
91603,4.6,37067.75,5.4,11120.325,0,0,3101.7476,7.5,19.7,5,"Self-Employed",-4683
57769,27,19713.25,5.3,5913.975,1,0,4378.526,8.4,14.46,3,"Doctor",7821
47150,16.2,17085.5,4.7,5125.65,3,0,2963.66,12.6,8.94,5,"Lawyer",-1606
14987,11.4,13298.75,3.3,3989.625,0,0,2014.7036,14,34.7,5,"Self-Employed",18114
56338,9.5,31844.5,7.5,9553.35,1,2,3017.422,3.5,22.3,15,"Self-Employed",12515
96814,9.7,34732.5,5.6,10419.75,1,3,3976.1916,2.9,1.16,5,"Real Estate Agent",1842
41935,18.6,17151.75,4,6645.525,3,0,4159.982,6,15,10,"Small Business Owner",127971
40216,20.1,14437,4.8,5831.1,5,0,3357.6832,21.4,18.36,10,"Real Estate Agent",4930
61833,11.5,26456.25,6,7936.875,3,0,3220.159,16.5,35.4,3,"Lawyer",-2343
79774,20.6,31197.5,1.4,10859.25,2,1,4643.6888,13.7,16.98,5,"Self-Employed",5113
60162,16.1,15040.5,2.5,7512.15,1,1,2879.2164,8.4,6.56,5,"Self-Employed",6218
111371,11.9,41414.75,3.1,12424.425,0,0,3505.6298,14.1,12.04,5,"Real Estate Agent",496
83779,21.7,32252.75,6.7,9675.825,3,0,6194.0086,10.7,21.28,3,"Lawyer",3138
73919,18.8,33075.75,4.6,9922.725,1,0,3906.3544,10.9,14.56,5,"Small Business Owner",113818
41922,8.8,19925.5,6.3,5977.65,2,1,3649.8272,10.4,8.36,5,"Small Business Owner",32252
46931,19.2,18776.75,4.1,5633.025,1,0,2672.1504,10.1,4.04,15,"Lawyer",12304
88825,21.7,32815.25,7.5,9844.575,3,1,6077.005,9.4,8.46,0,"Doctor",18789
65029,13.9,21247.25,7.2,6374.175,1,2,2348.8062,7.2,21.48,5,"Self-Employed",25410
108185,12,42942.25,5.7,12882.675,2,2,5467.44,14.3,5.72,10,"Lawyer",3130
25989,19,9873.25,2.5,2961.975,0,0,3097.582,9.4,9.26,10,"Small Business Owner",52541
85056,22.7,32489,4.5,9746.7,2,2,3861.5424,21.5,24.5,15,"Real Estate Agent",3396
59260,12.8,26782,2.3,8034.6,2,1,3156.056,12.2,15.68,10,"Lawyer",-3848
118901,17.2,37921.25,1.8,12876.375,3,0,6070.1944,4.4,11.56,3,"Lawyer",6442
87815,24,33461.75,3.3,10038.525,2,0,4936.12,16,14,5,"Self-Employed",3551
44246,13.8,17162.5,6.7,5148.75,1,1,4174.1896,14.8,6.92,5,"Self-Employed",20627
35758,13.2,27173.5,7.3,9652.05,2,0,1565.0112,11.1,7.54,10,"Real Estate Agent",6719
81888,11.6,36574,5.5,10972.2,1,0,4022.8016,6.1,9.24,10,"Lawyer",-8425
65789,9.6,23781.25,6.3,7134.375,5,0,3105.1488,6.9,10.56,15,"Doctor",-1460
72485,8.2,34436.25,3.5,10330.875,4,0,3277.754,7.8,21.22,3,"Doctor",11197
70028,18,28400,4.6,10020,1,0,4510.008,10.6,16.24,3,"Doctor",7981
94650,13.5,23662.5,2.5,7098.75,1,0,5524.55,14.4,11.46,3,"Lawyer",10583
42755,7.9,24316.75,4.7,7295.025,0,1,3546.529,9.6,14.94,10,"Small Business Owner",91131
179127,17.6,56633.75,9.5,16990.125,2,1,9766.2704,4.7,12.98,0,"Lawyer",16201
83822,12,25251.5,5.6,7575.45,2,0,4973.728,13.5,5.4,10,"Self-Employed",3075
58909,6.4,23577.25,5.3,7073.175,0,1,1860.0352,7.8,10.52,5,"Small Business Owner",155964
70657,11.7,34206.25,8,10261.875,2,0,2836.3738,4.7,4.08,10,"Lawyer",-8643
91264,9.7,32438,8.6,9731.4,0,0,4730.5216,6.5,8.9,3,"Real Estate Agent",-13533
94025,14.6,37198.25,5.1,11159.475,1,1,2745.53,12.8,7.22,15,"Doctor",-11776
21754,18.7,18778.5,6.8,7133.55,1,1,3768.5996,16.2,19.38,3,"Doctor",10336
13016,20,8100,3.6,2430,1,0,2331.64,10.9,26.16,10,"Doctor",14166
72303,17.4,29864.75,0.7,11959.425,3,1,3626.1444,4.3,20.82,5,"Real Estate Agent",4373
100104,11.1,37495,4.8,11248.5,0,1,4976.3088,10.1,18.24,0,"Doctor",4250
79987,17.4,32227.75,3.9,9668.325,2,0,5807.5476,13.4,18.36,5,"Self-Employed",11561
105766,9.6,29352.5,7.2,8805.75,1,3,4526.7072,10.5,4.2,5,"Self-Employed",3243
87096,18.5,30038,6.9,9011.4,0,1,5741.552,7.2,5.48,3,"Lawyer",14888
87348,14.2,21837,6,6551.1,1,0,4058.6832,20.3,36.92,0,"Self-Employed",6704
125406,13,44316.5,6.1,16294.95,1,0,6123.556,0,8.7,0,"Self-Employed",5302
43137,18.1,22697.25,5.9,6809.175,5,0,2783.5594,10.1,6.84,5,"Self-Employed",-5561
51263,16.8,28115.75,5.3,9934.725,0,1,3870.4368,9.4,20.06,0,"Real Estate Agent",19021
86655,5.4,31756.75,4.8,12527.025,3,0,3226.874,14.2,7.78,10,"Doctor",-468
82620,5.1,30165,4.1,9049.5,4,0,1971.724,9.4,14.86,15,"Lawyer",-15712
9385,25.3,11174.25,4.6,3352.275,2,0,2881.881,14.9,6.96,5,"Lawyer",443
91134,15.9,27640.5,4.6,8292.15,1,0,4826.0612,2,11.9,5,"Small Business Owner",48680
36303,21.8,17525.75,4.2,5257.725,3,0,3140.8108,15.1,27.74,10,"Self-Employed",-12180
38234,22.1,14088.5,5.7,4226.55,0,0,4367.9428,5.9,6.06,3,"Real Estate Agent",12903
126813,14.7,54479.25,5.9,16343.775,0,0,4164.3022,6.8,24.22,10,"Self-Employed",8993
109811,8.5,37140.75,9.9,12642.225,2,3,4188.787,10,17,3,"Small Business Owner",189808
52555,7.9,20008.75,6,6002.625,1,0,2189.369,13.9,7.36,5,"Real Estate Agent",-2197
125000,3,41452,5.8,12435.6,2,1,2058,13.2,19.78,3,"Lawyer",-3883
59109,22.9,34612.25,5.8,10383.675,3,0,4025.1922,13.2,14.98,5,"Lawyer",-10589
105859,14.6,40749.75,2.5,15224.925,2,1,5457.0828,17.5,13.5,5,"Small Business Owner",293662
116302,19.4,54719.5,4.7,16415.85,2,2,5009.5176,6.5,17.7,0,"Doctor",15220
114930,14,33010.5,3.6,9903.15,1,0,5018.04,5.3,9.92,5,"Small Business Owner",136654
112640,21.3,39897,2.9,11969.1,0,0,7484.464,7.2,19.48,10,"Lawyer",-2609
66380,16.5,24946,1.9,8983.8,1,2,6214.54,9.5,3.8,10,"Self-Employed",4987
58598,16.5,25799.5,6.6,10739.85,3,1,4096.734,8,10.4,15,"Real Estate Agent",13593
112618,13.6,40783.5,6.1,12235.05,1,1,6127.2096,7.1,2.84,3,"Lawyer",12139
72848,14.6,31577,4.9,9473.1,0,0,2505.1616,17.5,10.5,10,"Lawyer",12447
54527,19.6,20931.75,1.5,9279.525,1,0,4188.4584,1,22,10,"Self-Employed",-5374
44250,1.5,17846.5,4.3,6853.95,5,0,1896.75,20.5,39.5,15,"Lawyer",17045
114047,10.7,36901.75,5.8,11070.525,2,0,5968.6058,9.8,8.52,10,"Lawyer",17611
97742,9.5,35214.5,5.4,10564.35,1,0,4257.098,18.3,19.82,0,"Self-Employed",4090
119388,13,38758,3,13127.4,3,0,5408.088,15.1,20.14,0,"Self-Employed",10374
56413,10,39170.25,7.2,14751.075,0,1,5082.26,20.7,16.08,15,"Self-Employed",12066
82791,18.4,35055.75,1.6,10516.725,1,0,3046.7088,16.7,6.68,5,"Self-Employed",-11500
42404,21.4,15297,5.2,4589.1,2,2,3037.8912,10.8,16.22,15,"Self-Employed",6130
77587,19.6,19396.75,4.3,5819.025,1,0,5639.4104,1.4,16.06,5,"Doctor",7690
49614,20.4,30859.5,3.4,9257.85,1,0,4679.2512,12.7,23.38,10,"Self-Employed",5272
86667,19.3,29149.75,1.9,8744.925,0,0,5119.3462,13.5,12.4,3,"Small Business Owner",133492
73871,19.3,36635.75,6.4,10990.725,1,1,3762.4206,11,29.2,3,"Lawyer",-4773
118368,10.1,37083,4,11124.9,2,0,4301.0336,4.8,6.42,5,"Doctor",9565
84517,6.1,28152.25,3.4,9945.675,2,0,2613.1074,6.9,23.46,3,"Small Business Owner",163125
62881,25.7,26100.25,2.1,9330.075,2,0,6001.0834,6.8,3.92,15,"Self-Employed",15286
22793,12,15908.25,7.7,6272.475,2,0,1435.032,6.9,11.46,3,"Doctor",4447
61415,23.4,18016.75,6.1,5405.025,1,1,5244.222,12.4,6.96,5,"Lawyer",-15515
57417,6.9,25309.25,5.6,7592.775,4,0,3276.3546,11.5,15.5,10,"Doctor",14208
109438,14.2,39676.5,5.3,11902.95,0,1,3613.0392,10.5,4.2,3,"Small Business Owner",67772
88721,14.3,34839.25,4.4,11951.775,1,0,2620.4206,2.4,14.46,10,"Doctor",767
57366,15.8,24963.5,4.5,7489.05,1,0,3849.7656,2.9,1.16,10,"Real Estate Agent",-7840
81837,10.2,25081.25,7,7524.375,0,0,3354.4748,8,7.4,3,"Lawyer",6657
79024,13.4,34600,3.4,10380,2,0,4988.8432,8.6,19.44,3,"Real Estate Agent",1462
84880,19.1,28600,9,8580,4,2,4418.416,12.2,17.88,10,"Doctor",3243
66075,14.7,20129.75,3.4,6038.925,0,2,5248.605,4.4,8.26,5,"Doctor",1126
110550,12.2,33402.5,7.8,10020.75,1,0,4067.42,14.9,7.46,5,"Doctor",13794
114286,12.7,34377.5,3.9,10313.25,0,0,4181.8644,17.9,11.56,10,"Real Estate Agent",7748
39886,27.5,23655.5,6,7096.65,1,0,2572.73,14.9,21.96,10,"Self-Employed",19394
104884,11.6,47702,3,14310.6,1,0,3326.3088,14.6,21.44,15,"Doctor",23122
52590,18.2,25603.5,4.1,7681.05,0,0,2188.276,2.6,8.84,10,"Lawyer",8239
81656,21.4,30334,2.7,10600.2,1,0,6009.8768,8.6,3.44,5,"Lawyer",6599
105028,9.7,38439,4.6,11531.7,3,0,5036.5432,6.4,3.66,0,"Lawyer",-6429
89824,13.2,28238,6.2,13471.4,0,3,4188.3536,13.3,14.22,5,"Self-Employed",2143
74747,17.1,26185.75,7.7,10855.725,1,0,6020.3474,6.4,14.46,10,"Self-Employed",13865
77884,21.1,31220,1.7,9366,2,1,7117.7048,10.3,18.62,10,"Lawyer",12397
142521,20.7,42547.25,6.7,12764.175,0,0,6700.3694,8.5,18.1,15,"Self-Employed",16933
118099,14.7,36975.75,7.5,11092.725,3,0,5294.1106,9.7,24.28,10,"Small Business Owner",208456
75312,16.8,23709,5.2,7112.7,0,0,3225.4832,9.7,19.68,5,"Real Estate Agent",6713
65376,16,30125,3.7,9037.5,3,1,5705.032,12.6,5.04,5,"Self-Employed",11199
130250,16.3,47068.5,6.5,14120.55,3,0,4642.15,7.9,11.66,10,"Small Business Owner",208413
77698,14.1,34572.5,6.9,10371.75,0,1,4379.0836,6.6,5.04,0,"Doctor",6753
87084,5.7,35067,5.6,12020.1,1,0,3375.7576,22,12.4,5,"Small Business Owner",173415
114282,13.6,44207.5,6.7,13262.25,3,0,5122.4704,0,0,10,"Small Business Owner",189797
56602,16.4,35508.5,4.1,10652.55,2,0,1856.5456,9.7,15.98,0,"Real Estate Agent",2362
61936,16.9,24783,9.2,7434.9,2,0,4035.4368,11.2,8.08,5,"Doctor",-1778
63537,14.9,24543.25,1.6,8862.975,1,0,4473.4026,5.8,17.92,5,"Self-Employed",-6532
80140,17,26876,4.4,8062.8,1,0,6413.76,13.1,18.14,0,"Self-Employed",9743
2503,13.8,21242.75,4.2,6372.825,2,1,2975.0828,15.3,7.72,5,"Small Business Owner",78779
62455,6.4,27364.75,2.6,8209.425,3,0,2330.424,4.2,17.98,3,"Small Business Owner",72070
96216,14.1,27803,5.6,8340.9,1,1,6573.2912,12.5,9.6,10,"Lawyer",-355
84354,14.3,32273.5,3,9682.05,3,0,3369.5244,11.3,17.32,3,"Lawyer",7271
85519,3.1,29792.75,5.7,10437.825,0,0,2298.2178,12.5,16.1,15,"Real Estate Agent",-10044
27394,19.6,17785.5,5.2,5335.65,0,0,3340.8448,12.5,5,0,"Doctor",1999
81496,9.5,27105,4.8,8131.5,1,0,4210.424,10.1,9.64,5,"Small Business Owner",51314
71558,18.1,27267.5,3.5,8180.25,0,0,5117.3996,0,4.3,5,"Doctor",6024
75610,16.2,33853.5,5.3,10156.05,2,0,4830.764,9.2,8.28,15,"Self-Employed",8848
101784,10.1,28434,5.5,8530.2,3,2,2320.0368,9.6,22.84,10,"Lawyer",3986
118443,16.2,32791.75,5.4,9837.525,2,0,5327.5532,13.3,5.32,0,"Self-Employed",10305
67439,21.4,25978.75,5.3,10793.625,1,0,4832.3892,10.5,16.7,3,"Doctor",8074
57076,15.9,18260,5.3,6978,2,0,3179.0168,0.5,15,10,"Self-Employed",-2750
67568,13.6,26736,4.9,8020.8,0,0,3864.8496,14.1,5.64,5,"Lawyer",2223
98231,15.2,45808.75,2.3,13742.625,1,0,5118.2224,0,16.2,3,"Small Business Owner",267370
71442,13.4,25776.5,1.3,9232.95,4,1,2685.6456,9.8,17.82,15,"Real Estate Agent",-8642
62473,7.1,23088.25,6.7,6926.475,1,0,3050.1166,14.7,8.28,5,"Doctor",652
73427,15.8,18356.75,3.6,5507.025,3,0,3488.2932,16.3,14.72,5,"Doctor",-3880
115619,10.4,40916.75,4.5,12275.025,5,0,3440.8752,3.6,14.34,15,"Lawyer",9784
47380,7.1,13906,4.4,4171.8,0,0,2251.796,16,14.8,10,"Self-Employed",1989
65677,5.3,26100.25,8.4,7830.075,1,0,2008.1762,14.9,23.96,10,"Real Estate Agent",-2504
43326,13.1,22295.5,7.8,6688.65,2,0,2326.1412,11.2,12.68,15,"Small Business Owner",107615
142162,18.2,35847.5,4.5,10754.25,2,0,8019.6968,8.3,17.92,10,"Doctor",4198
60808,7.4,34344,4.3,10303.2,2,2,1337.9584,5.9,12.96,3,"Real Estate Agent",2408
102182,11.3,30322.5,2.4,9096.75,1,0,5870.3132,13.5,11.5,5,"Doctor",3644
76138,17.2,33398.5,6.7,10019.55,2,3,3703.1472,8.7,22.78,10,"Real Estate Agent",-2569
69739,8.6,23656.75,0.1,7097.025,2,1,3282.5108,0.3,16.72,3,"Real Estate Agent",3742
64152,22.5,18912,4.3,5673.6,2,2,4708.84,14.2,22.08,5,"Lawyer",3551
50891,10.9,18081.75,5.4,6924.525,3,2,2223.4238,6.8,22.12,3,"Small Business Owner",80753
115247,12.7,38748.75,3.2,11624.625,1,0,5655.2738,10.3,21.62,10,"Real Estate Agent",7583
93778,21,32220.5,7.5,9666.15,0,0,4793.676,15.4,23.96,10,"Doctor",5830
75934,17.7,29889.5,5.4,8966.85,2,2,3542.0636,16.8,10.42,10,"Self-Employed",26
42153,19.3,25228.25,8.7,7568.475,1,0,3566.1058,17.1,10.94,5,"Doctor",17341
60408,9.3,19339,11.1,8801.7,1,0,2988.5888,5.5,2.7,3,"Small Business Owner",91587
103593,20.3,27840.25,4.3,8352.075,2,1,5169.8758,12.4,14.56,3,"Self-Employed",-6718
45165,15,18873.25,3.4,5661.975,5,0,3456.95,10.5,7.4,3,"Small Business Owner",67688
57844,17.4,16520,9.6,4956,1,1,2592.9712,3.3,9.12,3,"Lawyer",5340
98495,15.1,33199.75,0.8,11459.925,1,1,5665.549,9.5,9,15,"Self-Employed",23260
86441,14.1,33374.25,5.6,10012.275,1,1,5307.6362,18.4,19.26,5,"Lawyer",4056
56998,25.6,20456.5,6.1,6136.95,1,0,3044.2976,7.3,16.92,3,"Lawyer",14966
124578,8.3,37507.5,8.5,12752.25,0,0,3412.9948,12.1,9.34,3,"Doctor",-1880
39277,22.1,9819.25,3.6,5945.775,1,0,2919.0434,10,14.3,10,"Doctor",-4960
117470,13.3,39338.5,2.9,11801.55,0,3,4804.702,11.1,25.14,10,"Doctor",16233
99425,11.3,32463.25,5.3,9738.975,0,0,4910.005,3.9,1.56,0,"Small Business Owner",140771
12073,18.5,16294.25,6.6,9888.275,1,0,2313.701,1.8,18.52,5,"Self-Employed",-10267
84605,12.9,32009.25,7.7,9602.775,2,0,3067.809,9,6.5,10,"Real Estate Agent",304
99031,19.6,42347.75,8.1,12704.325,3,0,5256.0152,9.5,19.5,5,"Lawyer",3106
51250,10.2,12812.5,4.2,5343.75,1,0,5202.5,12.1,9.74,5,"Doctor",13913
74680,9.6,32866,1.9,11359.8,0,0,3477.856,8.6,9.64,0,"Small Business Owner",152271
26294,21.4,14331.5,6.9,4299.45,1,1,2790.3832,7.7,22.58,3,"Lawyer",-5516
47773,18.7,16172.25,4.2,9851.675,0,2,2623.7102,12.6,10.24,15,"Real Estate Agent",-3411
79103,14.2,26808.75,2.4,9542.625,0,0,2246.5252,13.9,11.96,5,"Small Business Owner",82159
83136,17.5,29758,6.6,8927.4,5,0,4431.76,8.9,19.26,5,"Doctor",15225
72790,15.3,24389.5,6.6,7316.85,1,0,4495.374,5.7,14.38,10,"Self-Employed",8817
51767,15.4,24906.75,4.4,7472.025,1,0,3488.4236,12.4,4.96,5,"Doctor",-12357
92814,12.6,24143.5,0,7243.05,0,0,4719.9128,10.8,4.32,5,"Self-Employed",11227
114825,16.3,38800.25,5,11640.075,2,0,6239.295,8.9,17.86,5,"Doctor",14902
56975,14.4,25792.75,5.6,7737.825,3,0,6230.88,6.7,11.08,3,"Doctor",4037
76695,21.4,39867.75,4.3,11960.325,0,0,5336.546,9.5,16.1,5,"Self-Employed",16844
59068,6.6,29092,6.1,8727.6,0,0,1493.6976,12.6,21.44,3,"Real Estate Agent",10070
72573,18.3,20171.25,6.5,6051.375,3,0,3632.1718,13.4,11.46,3,"Lawyer",-14058
79823,12.2,23439.75,5.2,7031.925,3,2,3392.6812,3.7,4.48,0,"Real Estate Agent",5033
71936,12.3,26827,6.3,8048.1,2,3,4031.6256,13,18.6,10,"Lawyer",1263
64358,14.7,27953.5,3.2,8386.05,1,0,3138.1252,13.3,5.32,3,"Self-Employed",-20298
60863,22,29530.75,1,8859.225,2,0,4624.972,1.8,20.52,3,"Lawyer",1071
76021,7.9,33212.25,2.4,9963.675,1,0,4459.1318,0,2.9,10,"Small Business Owner",116331
68978,10.5,26200.5,3.2,12860.15,1,0,2921.538,6.2,12.88,10,"Small Business Owner",88288
58667,13.9,34002.75,1.8,10200.825,2,0,2574.9426,7.3,14.22,3,"Lawyer",5173
86321,15.9,27177.25,9,8153.175,0,1,6376.0078,7.7,16.48,15,"Doctor",7772
87112,16,31962,3.4,9588.6,2,1,5895.584,7.7,5.58,5,"Doctor",18790
80107,24.8,29310.75,5.2,8793.225,2,1,7114.3072,11.9,7.66,3,"Lawyer",12485
41968,16.1,15467,3.8,4640.1,4,1,3373.3696,12.1,11.04,15,"Lawyer",6051
87074,14.7,30437.5,8.3,9131.25,4,0,3189.9756,12.1,8.14,10,"Lawyer",7652
87774,15.9,37156.5,5.3,11146.95,1,0,4653.2132,9.9,9.36,0,"Small Business Owner",180351
66506,10.5,31136.5,8.4,9340.95,1,1,2316.626,5.1,2.04,10,"Lawyer",6861
91609,18.7,26434.25,2.8,7930.275,1,0,7093.1766,21,17.5,0,"Lawyer",530
112931,11.3,39496.75,6.1,11849.025,2,0,2980.2406,0,4.3,10,"Lawyer",6700
84834,10.4,33455.5,2.2,10036.65,3,0,4322.5472,13.1,10.34,5,"Doctor",-542
97953,17.1,40862.25,4.9,12258.675,0,1,6523.9926,12.9,8.26,3,"Self-Employed",-1396
113477,17.8,34727.25,2.6,15418.175,2,0,6422.7812,0,18,10,"Self-Employed",14589
124767,7.1,43065.75,4.6,12919.725,2,0,4451.6914,1.6,0.64,5,"Real Estate Agent",6208
60578,21.7,25254.5,6,7576.35,0,1,5673.0852,10.2,13.98,3,"Lawyer",5269
62765,4.9,18438.25,7.9,5531.475,1,0,1478.097,4.2,6.18,3,"Real Estate Agent",1491
65132,20.1,24963,3.1,7488.9,1,0,4722.3064,7.4,7.46,5,"Self-Employed",-9124
108032,15.3,36715,6.6,12514.5,1,2,6948.7792,0,24.9,10,"Doctor",15438
92452,20.9,34752,6.7,10425.6,1,0,6127.4936,15.5,29.1,10,"Lawyer",6197
103733,17.9,46547.25,3.4,13964.175,1,0,5712.6414,7.3,2.92,5,"Self-Employed",23314
84043,22.4,37626.75,11.7,11288.025,2,0,5035.1264,3.4,2.96,15,"Real Estate Agent",-10517
66346,15,30943.5,4.1,9283.05,2,0,2533.38,2.2,12.58,10,"Small Business Owner",157368
31315,19.3,15386.75,4.4,4616.025,2,1,2554.759,15.7,17.48,5,"Doctor",-3438
23860,9.5,15027,5.4,4508.1,1,0,4908.34,0,5.3,15,"Small Business Owner",37410
135337,14.5,43540.25,0,16062.075,0,2,3924.773,15.3,15.52,0,"Self-Employed",5975
75119,22,30787.75,8.2,9236.325,1,0,3737.236,15,25.8,5,"Self-Employed",1243
